"","site_model_name","clock_model_name","tree_prior_name","marg_log_lik","marg_log_lik_sd","weight"
"1","GTR","relaxed_log_normal","birth_death",-6492.30548663602,9.93670836881911,9.32699576111974e-42
"2","GTR","relaxed_log_normal","coalescent_bayesian_skyline",-6443.57699585421,7.66750479102141,1.35598984590061e-20
"3","GTR","relaxed_log_normal","coalescent_constant_population",-6419.7829769681,5.58739366264665,0.000000000292326065919504
"4","GTR","relaxed_log_normal","coalescent_exp_population",-6418.78162892487,5.73834859582116,0.000000000795696543654268
"5","GTR","relaxed_log_normal","yule",-6436.36838644879,7.39472435170949,1.83195889294216e-17
"6","GTR","strict","birth_death",-6419.04523363358,4.95427102375057,0.000000000611315491062043
"7","GTR","strict","coalescent_bayesian_skyline",-6452.11251421384,7.557454989343,2.66273479631018e-24
"8","GTR","strict","coalescent_constant_population",-6416.39679186056,5.64968796178673,0.00000000863911089564901
"9","GTR","strict","coalescent_exp_population",-6418.56840214626,5.841809521741,0.000000000984805997779096
"10","GTR","strict","yule",-6423.99580074453,5.74191072038828,4.32774260155019e-12
"11","HKY","relaxed_log_normal","birth_death",-6415.50941045872,5.51908692957123,0.0000000209823387876183
"12","HKY","relaxed_log_normal","coalescent_bayesian_skyline",-6424.19218821737,5.3651459807977,3.55607921593819e-12
"13","HKY","relaxed_log_normal","coalescent_constant_population",-6411.06885727677,5.03888193647352,0.00000177976080619223
"14","HKY","relaxed_log_normal","coalescent_exp_population",-6405.45698499758,4.72839415182806,0.000487042435542132
"15","HKY","relaxed_log_normal","yule",-6412.9228621795,5.44827317069696,0.000000278726036952547
"16","HKY","strict","birth_death",-6398.32635415393,3.3660515146866,0.608639915200506
"17","HKY","strict","coalescent_bayesian_skyline",-6420.3805630437,5.35621651253077,0.000000000160819684897618
"18","HKY","strict","coalescent_constant_population",-6407.9938626995,3.76141471019333,0.0000385314023391738
"19","HKY","strict","coalescent_exp_population",-6406.92981159664,5.2672377946168,0.00011166738286619
"20","HKY","strict","yule",-6410.03908331172,5.17007169338039,0.0000049841004799373
"21","JC69","relaxed_log_normal","birth_death",-6410.13159276547,4.61668595041235,0.00000454370831461415
"22","JC69","relaxed_log_normal","coalescent_bayesian_skyline",-6402.34594307252,4.26407631777463,0.010931383823595
"23","JC69","relaxed_log_normal","coalescent_constant_population",-6402.4574157095,3.74915808919132,0.00977829628639013
"24","JC69","relaxed_log_normal","coalescent_exp_population",-6407.09896841481,4.64638473939878,0.0000942893116117929
"25","JC69","relaxed_log_normal","yule",-6404.37952364553,3.9897530473105,0.00143054762997987
"26","JC69","strict","birth_death",-6406.43802826469,3.98143663553235,0.000182601829780921
"27","JC69","strict","coalescent_bayesian_skyline",-6411.37462877677,4.56346372360987,0.00000131089154801795
"28","JC69","strict","coalescent_constant_population",-6406.72041461118,3.78160680029666,0.000137678553048965
"29","JC69","strict","coalescent_exp_population",-6398.83006924751,2.89358216039821,0.367789854320459
"30","TN93","relaxed_log_normal","birth_death",-6410.88176117152,5.42054594419807,0.0000021459344144731
"31","TN93","relaxed_log_normal","coalescent_bayesian_skyline",-6426.69436567086,4.83527107835846,2.91265848715052e-13
"32","TN93","relaxed_log_normal","coalescent_constant_population",-6415.90613775829,5.06463583716524,0.0000000141109878521283
"33","TN93","relaxed_log_normal","coalescent_exp_population",-6408.37506141928,4.84427442093651,0.0000263185715936649
"34","TN93","relaxed_log_normal","yule",-6417.61082606711,5.94518208943656,0.00000000256578754190084
"35","TN93","strict","birth_death",-6406.58023395445,4.23527079565386,0.000158396645071405
"36","TN93","strict","coalescent_bayesian_skyline",-6418.77459357351,6.27389111542516,0.000000000801314286643644
"37","TN93","strict","coalescent_constant_population",-6406.55828717509,4.07720499403781,0.000161911368650342
"38","TN93","strict","coalescent_exp_population",-6416.83685258905,6.1144212517256,0.00000000556356418549998
"39","TN93","strict","yule",-6408.84400212263,4.77085244067863,0.000016466600723564
